DOL_Vehicle_ID,Model_Year,Make,Model,Electric_Vehicle_Type,Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Range_Category,Price_Category,Price_per_Range,EV_Class,High_Range_Flag,Premium_Flag
110891,2021,Tata Motors,450X,BEV,Not Eligible,191,3645872,5,Medium,Premium,19088.34,BEV,0,1
110892,2021,Hyundai EV,Kona EV,BEV,Eligible,80,2953454,5,Low,Premium,36918.18,BEV,0,1
110893,2021,Ola Electric,XUV400,BEV,Not Eligible,283,2628206,5,High,Premium,9286.95,BEV,0,1
110894,2021,Hyundai EV,iQube,PHEV,Not Eligible,181,3019349,5,Medium,Premium,16681.49,PHEV,0,1
110895,2021,TVS Motor,S1 Pro,BEV,Eligible,320,1387538,5,High,Premium,4336.06,BEV,1,1
110896,2021,Tata Motors,Atto 3,PHEV,Eligible,358,2541611,5,High,Premium,7099.47,PHEV,1,1
110897,2021,MG Motor India,Kona EV,BEV,Eligible,166,2596906,5,Medium,Premium,15644.01,BEV,0,1
110898,2021,Tata Motors,iQube,BEV,Eligible,369,2548110,5,High,Premium,6905.45,BEV,1,1
110899,2021,Ather Energy,450X,BEV,Eligible,466,2124508,5,High,Premium,4559.03,BEV,1,1
110900,2021,Hyundai EV,Atto 3,BEV,Eligible,96,3519488,5,Low,Premium,36661.33,BEV,0,1
110901,2021,Ather Energy,S1 Pro,BEV,Not Eligible,345,2813388,5,High,Premium,8154.75,BEV,1,1
110902,2021,Mahindra Electric,ZS EV,PHEV,Eligible,208,1426900,5,Medium,Premium,6860.1,PHEV,0,1
110903,2021,BYD India,XUV400,BEV,Not Eligible,512,1888803,5,High,Premium,3689.07,BEV,1,1
110904,2021,Tata Motors,S1 Pro,BEV,Eligible,419,2403449,5,High,Premium,5736.16,BEV,1,1
110905,2021,Ola Electric,ZS EV,PHEV,Not Eligible,224,3794345,5,Medium,Premium,16939.04,PHEV,0,1
110906,2021,Hyundai EV,450X,BEV,Eligible,509,1025846,5,High,Premium,2015.41,BEV,1,1
110907,2021,Hyundai EV,Kona EV,BEV,Not Eligible,330,1105816,5,High,Premium,3350.96,BEV,1,1
110908,2021,BYD India,Atto 3,BEV,Eligible,230,1245321,5,Medium,Premium,5414.44,BEV,0,1
110909,2021,Mahindra Electric,iQube,BEV,Eligible,416,1298824,5,High,Premium,3122.17,BEV,1,1
110910,2021,BYD India,S1 Pro,PHEV,Eligible,413,4161436,5,High,Premium,10076.12,PHEV,1,1
110911,2021,BYD India,S1 Pro,BEV,Eligible,217,2727234,5,Medium,Premium,12567.9,BEV,0,1
110912,2021,Ola Electric,Atto 3,BEV,Eligible,387,3924493,5,High,Premium,10140.81,BEV,1,1
110913,2021,Tata Motors,450X,BEV,Eligible,195,2761072,5,Medium,Premium,14159.34,BEV,0,1
110914,2021,MG Motor India,S1 Pro,BEV,Eligible,224,1218196,5,Medium,Premium,5438.38,BEV,0,1
110915,2021,TVS Motor,S1 Pro,BEV,Eligible,495,2594916,5,High,Premium,5242.25,BEV,1,1
110916,2021,BYD India,S1 Pro,PHEV,Eligible,324,3383685,5,High,Premium,10443.47,PHEV,1,1
110917,2021,Ather Energy,Nexon EV,BEV,Eligible,195,1248844,5,Medium,Premium,6404.33,BEV,0,1
110918,2021,Tata Motors,iQube,BEV,Eligible,313,2158160,5,High,Premium,6895.08,BEV,1,1
110919,2021,Ather Energy,Atto 3,BEV,Eligible,291,2651943,5,High,Premium,9113.21,BEV,0,1
110920,2021,BYD India,ZS EV,BEV,Eligible,366,2644404,5,High,Premium,7225.15,BEV,1,1
110921,2021,MG Motor India,ZS EV,BEV,Eligible,255,2029486,5,High,Premium,7958.77,BEV,0,1
110922,2021,MG Motor India,S1 Pro,BEV,Eligible,267,3516483,5,High,Premium,13170.35,BEV,0,1
110923,2021,Ola Electric,iQube,BEV,Eligible,192,1122524,5,Medium,Premium,5846.48,BEV,0,1
110924,2021,Ola Electric,XUV400,PHEV,Eligible,137,2586581,5,Medium,Premium,18880.15,PHEV,0,1
110925,2021,TVS Motor,S1 Pro,BEV,Not Eligible,513,2857301,5,High,Premium,5569.79,BEV,1,1
110926,2021,Ather Energy,Kona EV,BEV,Eligible,215,3919167,5,Medium,Premium,18228.68,BEV,0,1
110927,2021,Hyundai EV,Kona EV,PHEV,Eligible,126,1850494,5,Medium,Premium,14686.46,PHEV,0,1
110928,2021,BYD India,Nexon EV,BEV,Eligible,133,2265645,5,Medium,Premium,17034.92,BEV,0,1
110929,2021,Ather Energy,iQube,BEV,Eligible,395,2023890,5,High,Premium,5123.77,BEV,1,1
110930,2021,Tata Motors,S1 Pro,BEV,Eligible,410,1364042,5,High,Premium,3326.93,BEV,1,1
110931,2021,TVS Motor,Nexon EV,BEV,Eligible,187,2753504,5,Medium,Premium,14724.62,BEV,0,1
110932,2021,Ather Energy,ZS EV,BEV,Eligible,314,3923797,5,High,Premium,12496.17,BEV,1,1
110933,2021,BYD India,450X,PHEV,Eligible,222,2754198,5,Medium,Premium,12406.3,PHEV,0,1
110934,2021,MG Motor India,iQube,BEV,Not Eligible,484,1061522,5,High,Premium,2193.23,BEV,1,1
110935,2021,Mahindra Electric,iQube,BEV,Eligible,115,3779062,5,Medium,Premium,32861.41,BEV,0,1
110936,2021,BYD India,iQube,BEV,Eligible,454,2230641,5,High,Premium,4913.31,BEV,1,1
110937,2021,Hyundai EV,Atto 3,BEV,Eligible,96,2817571,5,Low,Premium,29349.7,BEV,0,1
110938,2021,BYD India,Nexon EV,BEV,Eligible,120,3835355,5,Medium,Premium,31961.29,BEV,0,1
110939,2021,TVS Motor,450X,BEV,Eligible,251,4032626,5,High,Premium,16066.24,BEV,0,1
110940,2021,Hyundai EV,Nexon EV,BEV,Eligible,144,1361470,5,Medium,Premium,9454.65,BEV,0,1
110941,2021,BYD India,S1 Pro,BEV,Eligible,322,2528274,5,High,Premium,7851.78,BEV,1,1
110942,2021,TVS Motor,S1 Pro,PHEV,Eligible,444,2996041,5,High,Premium,6747.84,PHEV,1,1
110943,2021,Tata Motors,iQube,BEV,Eligible,97,3339595,5,Low,Premium,34428.81,BEV,0,1
110944,2021,Hyundai EV,Kona EV,BEV,Eligible,189,4079200,5,Medium,Premium,21583.07,BEV,0,1
110945,2021,BYD India,Kona EV,BEV,Eligible,304,4461729,5,High,Premium,14676.74,BEV,1,1
110946,2021,Ather Energy,S1 Pro,BEV,Eligible,435,2344165,5,High,Premium,5388.89,BEV,1,1
110947,2021,Ather Energy,iQube,BEV,Not Eligible,287,4401418,5,High,Premium,15335.95,BEV,0,1
110948,2021,MG Motor India,Kona EV,BEV,Eligible,506,1741046,5,High,Premium,3440.8,BEV,1,1
110949,2021,Ather Energy,iQube,BEV,Eligible,421,1338378,5,High,Premium,3179.05,BEV,1,1
110950,2021,Mahindra Electric,S1 Pro,BEV,Eligible,251,2198658,5,High,Premium,8759.59,BEV,0,1
110951,2021,Ola Electric,S1 Pro,BEV,Not Eligible,473,4253157,5,High,Premium,8991.88,BEV,1,1
110952,2021,Ola Electric,Nexon EV,BEV,Eligible,334,4338090,5,High,Premium,12988.29,BEV,1,1
110953,2021,BYD India,Atto 3,BEV,Not Eligible,129,2403478,5,Medium,Premium,18631.61,BEV,0,1
110954,2021,Tata Motors,450X,BEV,Not Eligible,251,2389534,5,High,Premium,9520.06,BEV,0,1
110955,2021,MG Motor India,ZS EV,BEV,Eligible,123,2333248,5,Medium,Premium,18969.5,BEV,0,1
110956,2021,Hyundai EV,450X,BEV,Not Eligible,341,4205546,5,High,Premium,12332.98,BEV,1,1
110957,2021,Ather Energy,450X,BEV,Eligible,378,3990917,5,High,Premium,10557.98,BEV,1,1
110958,2021,Ather Energy,iQube,BEV,Eligible,311,1591662,5,High,Premium,5117.88,BEV,1,1
110959,2021,TVS Motor,Kona EV,BEV,Eligible,239,1807742,5,Medium,Premium,7563.77,BEV,0,1
110960,2021,BYD India,Atto 3,BEV,Eligible,313,1708517,5,High,Premium,5458.52,BEV,1,1
110961,2021,MG Motor India,450X,BEV,Eligible,136,3240362,5,Medium,Premium,23826.19,BEV,0,1
110962,2021,TVS Motor,XUV400,PHEV,Eligible,188,2246842,5,Medium,Premium,11951.29,PHEV,0,1
110963,2021,Tata Motors,450X,BEV,Eligible,193,1742551,5,Medium,Premium,9028.76,BEV,0,1
110964,2021,Tata Motors,Atto 3,BEV,Eligible,478,1915777,5,High,Premium,4007.9,BEV,1,1
110965,2021,TVS Motor,Nexon EV,BEV,Eligible,356,2068973,5,High,Premium,5811.72,BEV,1,1
110966,2021,Ola Electric,Nexon EV,BEV,Eligible,174,2173099,5,Medium,Premium,12489.07,BEV,0,1
110967,2021,BYD India,Atto 3,BEV,Eligible,147,1523915,5,Medium,Premium,10366.77,BEV,0,1
110968,2021,Ola Electric,Kona EV,PHEV,Eligible,93,2023941,5,Low,Premium,21762.81,PHEV,0,1
110969,2021,Mahindra Electric,ZS EV,BEV,Eligible,112,2489256,5,Medium,Premium,22225.5,BEV,0,1
110970,2021,Tata Motors,S1 Pro,BEV,Eligible,131,2279787,5,Medium,Premium,17402.95,BEV,0,1
110971,2021,Ola Electric,XUV400,PHEV,Eligible,396,1293877,5,High,Premium,3267.37,PHEV,1,1
110972,2021,BYD India,S1 Pro,BEV,Eligible,143,1036643,5,Medium,Premium,7249.25,BEV,0,1
110973,2021,BYD India,Kona EV,BEV,Eligible,157,1948390,5,Medium,Premium,12410.13,BEV,0,1
110974,2021,Ather Energy,ZS EV,BEV,Eligible,123,3822552,5,Medium,Premium,31077.66,BEV,0,1
110975,2021,Tata Motors,S1 Pro,BEV,Eligible,113,4032312,5,Medium,Premium,35684.18,BEV,0,1
110976,2021,Hyundai EV,iQube,PHEV,Eligible,334,1238785,5,High,Premium,3708.94,PHEV,1,1
110977,2021,Mahindra Electric,ZS EV,BEV,Eligible,154,2691782,5,Medium,Premium,17479.1,BEV,0,1
110978,2021,Ola Electric,S1 Pro,BEV,Eligible,506,3768309,5,High,Premium,7447.25,BEV,1,1
110979,2021,MG Motor India,ZS EV,BEV,Eligible,230,2668957,5,Medium,Premium,11604.16,BEV,0,1
110980,2021,MG Motor India,450X,BEV,Eligible,308,4433484,5,High,Premium,14394.43,BEV,1,1
110981,2021,Tata Motors,Atto 3,BEV,Eligible,226,3237344,5,Medium,Premium,14324.53,BEV,0,1
110982,2021,Ather Energy,S1 Pro,BEV,Eligible,342,2926398,5,High,Premium,8556.72,BEV,1,1
110983,2021,Hyundai EV,Atto 3,BEV,Eligible,282,3352533,5,High,Premium,11888.41,BEV,0,1
110984,2021,Hyundai EV,S1 Pro,BEV,Eligible,274,1486737,5,High,Premium,5426.05,BEV,0,1
110985,2021,BYD India,XUV400,BEV,Eligible,267,2186414,5,High,Premium,8188.82,BEV,0,1
110986,2021,MG Motor India,Kona EV,PHEV,Eligible,374,988543,5,High,Premium,2643.16,PHEV,1,1
110987,2021,Ather Energy,XUV400,BEV,Eligible,451,2634194,5,High,Premium,5840.78,BEV,1,1
110988,2021,Mahindra Electric,XUV400,BEV,Eligible,259,1459751,5,High,Premium,5636.1,BEV,0,1
110989,2021,Tata Motors,Atto 3,BEV,Eligible,390,3795013,5,High,Premium,9730.8,BEV,1,1
110990,2021,Ather Energy,ZS EV,BEV,Eligible,301,3540910,5,High,Premium,11763.82,BEV,1,1
110991,2021,BYD India,450X,PHEV,Not Eligible,236,3377559,5,Medium,Premium,14311.69,PHEV,0,1
110992,2021,TVS Motor,Atto 3,BEV,Eligible,235,3287554,5,Medium,Premium,13989.59,BEV,0,1
110993,2021,Tata Motors,450X,BEV,Eligible,301,2481048,5,High,Premium,8242.68,BEV,1,1
110994,2021,Mahindra Electric,XUV400,PHEV,Eligible,484,3272907,5,High,Premium,6762.2,PHEV,1,1
110995,2021,Mahindra Electric,S1 Pro,BEV,Eligible,250,912287,5,High,Premium,3649.15,BEV,0,1
110996,2021,Ola Electric,450X,BEV,Eligible,491,1450282,5,High,Premium,2953.73,BEV,1,1
110997,2021,BYD India,Nexon EV,BEV,Eligible,140,3371187,5,Medium,Premium,24079.91,BEV,0,1
110998,2021,BYD India,Kona EV,BEV,Eligible,483,1839605,5,High,Premium,3808.71,BEV,1,1
110999,2021,Ola Electric,450X,BEV,Not Eligible,449,2853370,5,High,Premium,6354.94,BEV,1,1
111000,2021,MG Motor India,S1 Pro,BEV,Eligible,362,3137496,5,High,Premium,8667.12,BEV,1,1
111001,2021,Mahindra Electric,Nexon EV,BEV,Not Eligible,513,4359478,5,High,Premium,8498.01,BEV,1,1
111002,2021,Mahindra Electric,Atto 3,BEV,Eligible,312,2989110,5,High,Premium,9580.48,BEV,1,1
111003,2021,MG Motor India,iQube,BEV,Eligible,358,980222,5,High,Premium,2738.05,BEV,1,1
111004,2021,Ather Energy,Nexon EV,BEV,Eligible,264,3001955,5,High,Premium,11371.04,BEV,0,1
111005,2021,MG Motor India,Atto 3,BEV,Not Eligible,176,3973037,5,Medium,Premium,22574.07,BEV,0,1
111006,2021,MG Motor India,S1 Pro,PHEV,Eligible,216,4443698,5,Medium,Premium,20572.68,PHEV,0,1
111007,2021,Ather Energy,iQube,PHEV,Not Eligible,193,3996137,5,Medium,Premium,20705.37,PHEV,0,1
111008,2021,Mahindra Electric,S1 Pro,PHEV,Eligible,219,3726918,5,Medium,Premium,17017.89,PHEV,0,1
111009,2021,Ather Energy,XUV400,PHEV,Eligible,419,4426192,5,High,Premium,10563.7,PHEV,1,1
111010,2021,Hyundai EV,Kona EV,BEV,Eligible,137,3547673,5,Medium,Premium,25895.42,BEV,0,1
111011,2021,Tata Motors,ZS EV,BEV,Eligible,272,1371387,5,High,Premium,5041.86,BEV,0,1
111012,2021,Hyundai EV,ZS EV,BEV,Eligible,423,1763903,5,High,Premium,4169.98,BEV,1,1
111013,2021,Ather Energy,Atto 3,BEV,Eligible,296,1556883,5,High,Premium,5259.74,BEV,0,1
111014,2021,Mahindra Electric,Atto 3,BEV,Eligible,184,4381888,5,Medium,Premium,23814.61,BEV,0,1
111015,2021,MG Motor India,Kona EV,BEV,Not Eligible,397,1255790,5,High,Premium,3163.2,BEV,1,1
111016,2021,BYD India,iQube,BEV,Eligible,305,1509870,5,High,Premium,4950.39,BEV,1,1
111017,2021,Mahindra Electric,S1 Pro,BEV,Eligible,438,2242760,5,High,Premium,5120.46,BEV,1,1
111018,2021,TVS Motor,450X,BEV,Eligible,389,1445295,5,High,Premium,3715.41,BEV,1,1
111019,2021,Mahindra Electric,Kona EV,BEV,Not Eligible,113,1469172,5,Medium,Premium,13001.52,BEV,0,1
111020,2021,Mahindra Electric,XUV400,PHEV,Eligible,110,4044265,5,Medium,Premium,36766.05,PHEV,0,1
111021,2021,MG Motor India,Atto 3,BEV,Eligible,439,3374813,5,High,Premium,7687.5,BEV,1,1
111022,2021,Tata Motors,Nexon EV,BEV,Not Eligible,118,1901576,5,Medium,Premium,16115.05,BEV,0,1
111023,2021,Mahindra Electric,iQube,BEV,Eligible,164,4393834,5,Medium,Premium,26791.67,BEV,0,1
111024,2021,Ather Energy,S1 Pro,BEV,Eligible,372,4374942,5,High,Premium,11760.6,BEV,1,1
111025,2021,Ather Energy,Kona EV,BEV,Eligible,249,1914447,5,Medium,Premium,7688.54,BEV,0,1
111026,2021,BYD India,450X,BEV,Eligible,333,1115610,5,High,Premium,3350.18,BEV,1,1
111027,2021,Ola Electric,Kona EV,BEV,Eligible,354,1739333,5,High,Premium,4913.37,BEV,1,1
111028,2021,Ather Energy,Kona EV,BEV,Eligible,410,2150413,5,High,Premium,5244.91,BEV,1,1
111029,2021,Tata Motors,XUV400,BEV,Eligible,82,3981109,5,Low,Premium,48550.11,BEV,0,1
111030,2021,BYD India,XUV400,BEV,Not Eligible,166,3731311,5,Medium,Premium,22477.78,BEV,0,1
111031,2021,Hyundai EV,ZS EV,BEV,Not Eligible,487,3349220,5,High,Premium,6877.25,BEV,1,1
111032,2021,Mahindra Electric,S1 Pro,BEV,Eligible,192,4148247,5,Medium,Premium,21605.45,BEV,0,1
111033,2021,BYD India,Atto 3,BEV,Eligible,200,1205285,5,Medium,Premium,6026.42,BEV,0,1
111034,2021,TVS Motor,Atto 3,BEV,Eligible,191,1176509,5,Medium,Premium,6159.73,BEV,0,1
111035,2021,Ather Energy,iQube,BEV,Eligible,356,2046024,5,High,Premium,5747.26,BEV,1,1
111036,2021,Ola Electric,iQube,BEV,Eligible,274,3624979,5,High,Premium,13229.85,BEV,0,1
111037,2021,Ather Energy,iQube,BEV,Eligible,182,3121029,5,Medium,Premium,17148.51,BEV,0,1
111038,2021,Mahindra Electric,S1 Pro,PHEV,Eligible,203,3687293,5,Medium,Premium,18164.0,PHEV,0,1
111039,2021,Hyundai EV,Kona EV,BEV,Eligible,410,1158057,5,High,Premium,2824.53,BEV,1,1
111040,2021,BYD India,450X,BEV,Not Eligible,201,3252687,5,Medium,Premium,16182.52,BEV,0,1
111041,2021,Tata Motors,iQube,BEV,Eligible,94,2021667,5,Low,Premium,21507.1,BEV,0,1
111042,2021,BYD India,iQube,BEV,Not Eligible,308,4415608,5,High,Premium,14336.39,BEV,1,1
111043,2021,Mahindra Electric,ZS EV,PHEV,Eligible,194,4270545,5,Medium,Premium,22013.12,PHEV,0,1
111044,2021,Mahindra Electric,Nexon EV,PHEV,Eligible,442,922794,5,High,Premium,2087.77,PHEV,1,1
111045,2021,TVS Motor,ZS EV,BEV,Eligible,478,4084930,5,High,Premium,8545.88,BEV,1,1
111046,2021,MG Motor India,S1 Pro,BEV,Eligible,284,1480407,5,High,Premium,5212.7,BEV,0,1
111047,2021,MG Motor India,Kona EV,BEV,Eligible,232,3857149,5,Medium,Premium,16625.64,BEV,0,1
111048,2021,BYD India,Kona EV,PHEV,Eligible,261,4282464,5,High,Premium,16407.91,PHEV,0,1
111049,2021,Mahindra Electric,450X,BEV,Eligible,309,2906342,5,High,Premium,9405.64,BEV,1,1
111050,2021,Mahindra Electric,450X,BEV,Eligible,281,3710561,5,High,Premium,13204.84,BEV,0,1
111051,2021,BYD India,ZS EV,PHEV,Eligible,137,3264160,5,Medium,Premium,23825.99,PHEV,0,1
111052,2021,Mahindra Electric,ZS EV,BEV,Not Eligible,473,1237681,5,High,Premium,2616.66,BEV,1,1
111053,2021,MG Motor India,S1 Pro,BEV,Eligible,167,1781416,5,Medium,Premium,10667.16,BEV,0,1
111054,2021,Hyundai EV,Kona EV,BEV,Eligible,122,4482666,5,Medium,Premium,36743.16,BEV,0,1
111055,2021,Mahindra Electric,ZS EV,BEV,Not Eligible,369,1959666,5,High,Premium,5310.75,BEV,1,1
111056,2021,MG Motor India,450X,BEV,Not Eligible,383,2100064,5,High,Premium,5483.2,BEV,1,1
111057,2021,TVS Motor,Atto 3,BEV,Not Eligible,493,2383214,5,High,Premium,4834.11,BEV,1,1
111058,2021,BYD India,iQube,BEV,Not Eligible,340,3778996,5,High,Premium,11114.69,BEV,1,1
111059,2021,Hyundai EV,Atto 3,BEV,Eligible,234,2252449,5,Medium,Premium,9625.85,BEV,0,1
111060,2021,Ola Electric,iQube,PHEV,Eligible,436,2260595,5,High,Premium,5184.85,PHEV,1,1
111061,2021,Hyundai EV,S1 Pro,BEV,Eligible,387,2142309,5,High,Premium,5535.68,BEV,1,1
111062,2021,Hyundai EV,Atto 3,BEV,Eligible,287,1612981,5,High,Premium,5620.14,BEV,0,1
111063,2021,Ola Electric,iQube,PHEV,Eligible,380,1763096,5,High,Premium,4639.73,PHEV,1,1
111064,2021,MG Motor India,XUV400,BEV,Eligible,406,4304060,5,High,Premium,10601.13,BEV,1,1
111065,2021,Ola Electric,Atto 3,BEV,Eligible,172,2919738,5,Medium,Premium,16975.22,BEV,0,1
111066,2021,MG Motor India,450X,BEV,Eligible,449,2295542,5,High,Premium,5112.57,BEV,1,1
111067,2021,Tata Motors,Atto 3,BEV,Eligible,174,1672067,5,Medium,Premium,9609.58,BEV,0,1
111068,2021,MG Motor India,iQube,BEV,Eligible,310,1528272,5,High,Premium,4929.91,BEV,1,1
111069,2021,BYD India,ZS EV,BEV,Eligible,380,3765890,5,High,Premium,9910.24,BEV,1,1
111070,2021,Ather Energy,Nexon EV,PHEV,Eligible,314,2046166,5,High,Premium,6516.45,PHEV,1,1
111071,2021,TVS Motor,iQube,PHEV,Eligible,491,3687011,5,High,Premium,7509.19,PHEV,1,1
111072,2021,Tata Motors,iQube,BEV,Eligible,490,2008180,5,High,Premium,4098.33,BEV,1,1
111073,2021,Tata Motors,Kona EV,BEV,Eligible,456,2397726,5,High,Premium,5258.17,BEV,1,1
111074,2021,BYD India,Kona EV,PHEV,Eligible,387,4000715,5,High,Premium,10337.76,PHEV,1,1
111075,2021,Hyundai EV,XUV400,BEV,Eligible,326,4436304,5,High,Premium,13608.29,BEV,1,1
111076,2021,MG Motor India,iQube,PHEV,Eligible,97,2892164,5,Low,Premium,29816.12,PHEV,0,1
111077,2021,Ola Electric,Nexon EV,BEV,Not Eligible,201,2960767,5,Medium,Premium,14730.18,BEV,0,1
111078,2021,TVS Motor,450X,BEV,Eligible,110,2326553,5,Medium,Premium,21150.48,BEV,0,1
111079,2021,Hyundai EV,XUV400,BEV,Eligible,98,3089016,5,Low,Premium,31520.57,BEV,0,1
111080,2021,Mahindra Electric,S1 Pro,PHEV,Not Eligible,115,2400291,5,Medium,Premium,20872.1,PHEV,0,1
111081,2021,Ola Electric,XUV400,BEV,Eligible,456,1407243,5,High,Premium,3086.06,BEV,1,1
111082,2021,Hyundai EV,ZS EV,BEV,Eligible,498,3083690,5,High,Premium,6192.15,BEV,1,1
111083,2021,Ather Energy,ZS EV,BEV,Eligible,382,2696052,5,High,Premium,7057.73,BEV,1,1
111084,2021,BYD India,Atto 3,BEV,Eligible,247,4198292,5,Medium,Premium,16997.13,BEV,0,1
111085,2021,Ather Energy,ZS EV,BEV,Eligible,383,2605691,5,High,Premium,6803.37,BEV,1,1
111086,2021,TVS Motor,Nexon EV,PHEV,Not Eligible,447,2904741,5,High,Premium,6498.3,PHEV,1,1
111087,2021,Hyundai EV,Atto 3,BEV,Eligible,329,1741737,5,High,Premium,5294.03,BEV,1,1
111088,2021,Hyundai EV,ZS EV,BEV,Not Eligible,380,2038451,5,High,Premium,5364.34,BEV,1,1
111089,2021,BYD India,Kona EV,BEV,Eligible,287,1974840,5,High,Premium,6880.98,BEV,0,1
111090,2021,Mahindra Electric,Nexon EV,PHEV,Eligible,234,1226499,5,Medium,Premium,5241.45,PHEV,0,1
111091,2021,BYD India,iQube,BEV,Not Eligible,466,3022780,5,High,Premium,6486.65,BEV,1,1
111092,2021,Ola Electric,iQube,BEV,Not Eligible,175,4189209,5,Medium,Premium,23938.34,BEV,0,1
111093,2021,BYD India,XUV400,BEV,Not Eligible,384,3602523,5,High,Premium,9381.57,BEV,1,1
111094,2021,TVS Motor,iQube,BEV,Eligible,272,2525171,5,High,Premium,9283.72,BEV,0,1
111095,2021,BYD India,Atto 3,BEV,Eligible,141,2458560,5,Medium,Premium,17436.6,BEV,0,1
111096,2021,Mahindra Electric,XUV400,BEV,Eligible,452,3313924,5,High,Premium,7331.69,BEV,1,1
111097,2021,MG Motor India,iQube,PHEV,Eligible,343,3974041,5,High,Premium,11586.13,PHEV,1,1
111098,2021,Hyundai EV,XUV400,BEV,Not Eligible,139,1398739,5,Medium,Premium,10062.87,BEV,0,1
111099,2021,Ola Electric,450X,BEV,Not Eligible,220,3285607,5,Medium,Premium,14934.58,BEV,0,1
111100,2021,Ola Electric,XUV400,BEV,Eligible,412,4033411,5,High,Premium,9789.83,BEV,1,1
111101,2021,Ola Electric,ZS EV,BEV,Eligible,476,1771431,5,High,Premium,3721.49,BEV,1,1
111102,2021,Hyundai EV,Atto 3,BEV,Not Eligible,270,2825623,5,High,Premium,10465.27,BEV,0,1
111103,2021,Ola Electric,S1 Pro,BEV,Eligible,252,4233433,5,High,Premium,16799.34,BEV,0,1
111104,2021,Ather Energy,XUV400,BEV,Eligible,280,1265789,5,High,Premium,4520.68,BEV,0,1
111105,2021,Tata Motors,Nexon EV,BEV,Eligible,209,3524890,5,Medium,Premium,16865.5,BEV,0,1
111106,2021,Ola Electric,iQube,PHEV,Eligible,361,1702786,5,High,Premium,4716.86,PHEV,1,1
111107,2021,TVS Motor,XUV400,BEV,Not Eligible,485,3261604,5,High,Premium,6724.96,BEV,1,1
111108,2021,Hyundai EV,ZS EV,BEV,Eligible,111,4361335,5,Medium,Premium,39291.31,BEV,0,1
111109,2021,BYD India,XUV400,BEV,Not Eligible,116,4287049,5,Medium,Premium,36957.32,BEV,0,1
111110,2021,Mahindra Electric,Kona EV,BEV,Eligible,315,2822991,5,High,Premium,8961.88,BEV,1,1
111111,2021,Mahindra Electric,ZS EV,BEV,Eligible,442,4190152,5,High,Premium,9479.98,BEV,1,1
111112,2021,Tata Motors,450X,BEV,Eligible,172,1022486,5,Medium,Premium,5944.69,BEV,0,1
111113,2021,Hyundai EV,iQube,BEV,Eligible,503,2440011,5,High,Premium,4850.92,BEV,1,1
111114,2021,BYD India,Nexon EV,BEV,Eligible,370,2982340,5,High,Premium,8060.38,BEV,1,1
111115,2021,Ola Electric,ZS EV,BEV,Eligible,239,2258102,5,Medium,Premium,9448.13,BEV,0,1
111116,2021,Tata Motors,iQube,BEV,Eligible,416,2983497,5,High,Premium,7171.87,BEV,1,1
111117,2021,MG Motor India,ZS EV,BEV,Eligible,347,4427572,5,High,Premium,12759.57,BEV,1,1
111118,2021,Tata Motors,ZS EV,BEV,Eligible,397,2368228,5,High,Premium,5965.31,BEV,1,1
111119,2021,Hyundai EV,Nexon EV,PHEV,Eligible,492,1982417,5,High,Premium,4029.3,PHEV,1,1
111120,2021,MG Motor India,Kona EV,BEV,Eligible,294,1703692,5,High,Premium,5794.87,BEV,0,1
111121,2021,TVS Motor,Atto 3,BEV,Eligible,387,2693532,5,High,Premium,6960.03,BEV,1,1
111122,2021,Ola Electric,ZS EV,BEV,Eligible,164,1181842,5,Medium,Premium,7206.35,BEV,0,1
111123,2021,BYD India,iQube,PHEV,Eligible,256,1134253,5,High,Premium,4430.68,PHEV,0,1
111124,2021,Hyundai EV,Kona EV,BEV,Eligible,101,4029877,5,Medium,Premium,39899.77,BEV,0,1
111125,2021,Ola Electric,iQube,BEV,Eligible,313,3238160,5,High,Premium,10345.56,BEV,1,1
111126,2021,Mahindra Electric,Nexon EV,BEV,Not Eligible,168,3612890,5,Medium,Premium,21505.3,BEV,0,1
111127,2021,Ola Electric,XUV400,BEV,Eligible,379,2041749,5,High,Premium,5387.2,BEV,1,1
111128,2021,Ola Electric,XUV400,BEV,Not Eligible,102,4345796,5,Medium,Premium,42605.84,BEV,0,1
111129,2021,Ola Electric,Kona EV,BEV,Eligible,417,3208167,5,High,Premium,7693.45,BEV,1,1
111130,2021,Ather Energy,Kona EV,BEV,Eligible,198,4454670,5,Medium,Premium,22498.33,BEV,0,1
111131,2021,Mahindra Electric,Kona EV,BEV,Eligible,156,1991859,5,Medium,Premium,12768.33,BEV,0,1
111132,2021,Tata Motors,iQube,BEV,Not Eligible,492,3483874,5,High,Premium,7081.04,BEV,1,1
111133,2021,Mahindra Electric,450X,BEV,Eligible,516,2279874,5,High,Premium,4418.36,BEV,1,1
111134,2021,Hyundai EV,XUV400,BEV,Eligible,496,2680935,5,High,Premium,5405.11,BEV,1,1
111135,2021,Ather Energy,Kona EV,PHEV,Eligible,417,2034981,5,High,Premium,4880.05,PHEV,1,1
111136,2021,Hyundai EV,450X,BEV,Eligible,101,3951184,5,Medium,Premium,39120.63,BEV,0,1
111137,2021,TVS Motor,Kona EV,PHEV,Eligible,170,2893367,5,Medium,Premium,17019.81,PHEV,0,1
